id,timeid,z_neighbour,z_state
533,2,-0.45,-0.22
533,3,2.52,2.98
533,4,-0.16,-0.12
533,5,-0.56,-0.43
533,6,-0.75,-0.48
533,7,-0.58,-0.48
534,1,18.46,5.70
534,2,17.41,6.27
534,3,0.01,0.59
534,4,0.26,0.35
534,5,-0.39,-0.26
534,6,-0.43,-0.49
534,7,-0.82,-0.75
535,1,-0.45,-0.50
535,2,0,0
535,3,0.66,-0.30
535,4,-0.20,-0.50
535,5,-0.08,-0.47
535,6,0.97,-0.33
535,7,0.54,-0.45
536,1,-0.50,-0.24
536,2,-0.55,-0.07
536,3,-0.58,-0.41
536,4,-0.14,0.07
536,5,-0.36,-0.27
536,6,-0.39,-0.33
536,7,-0.18,-0.06
537,1,-0.36,-0.36
537,2,-0.73,-0.56
537,3,-0.05,-0.53
537,4,1.38,0.90
537,5,2.89,0.61
537,6,1.93,0.76
537,7,3.18,1.26
538,1,10.43,1.52
538,2,11.06,3.25
538,3,-0.64,-0.81
538,4,0.27,-0.41
538,5,6.11,0.03
538,6,6.12,0.45
538,7,3.96,0.46
539,1,0,-0.25
539,2,-0.44,-0.39
539,3,-0.66,-0.65
539,4,0.32,-0.73
539,5,0.32,-0.35
539,6,-0.06,-0.64
539,7,0.09,-0.54
540,1,2.29,1.61
540,2,0,0
540,3,-0.91,-0.36
540,4,-0.65,-0.38
540,5,-0.68,-0.44
540,6,-0.61,-0.30
540,7,-0.50,-0.19
541,1,0,-0.17
541,2,-0.40,-0.52
541,3,0.05,-0.07
541,4,2.80,0.60
541,5,2.43,0.21
541,6,3.24,0.50
541,7,3.37,0.05
542,1,-0.58,-0.50
542,2,0.86,-0.06
542,3,-0.60,-0.24
542,4,-0.57,-0.22
542,5,-1.18,-0.46
542,6,-0.69,-0.54
542,7,-0.56,-0.38
543,1,-0.76,-0.20
543,2,-0.78,-0.31
543,3,-0.70,-0.21
543,4,-0.99,-0.21
543,5,-0.87,-0.23
543,6,-0.87,-0.45
543,7,-0.97,-0.55
544,1,-0.82,-0.41
544,2,-0.28,0.35
544,3,-0.36,0.40
544,4,-0.67,0.03
544,5,-0.75,0.15
544,6,-0.98,-0.17
544,7,-0.90,-0.38
545,1,0,0.17
545,2,21.06,-0.11
545,3,6.41,-0.21
545,4,7.50,-0.25
545,5,4.65,-0.31
545,6,19.71,0.56
545,7,20.29,1.16
546,1,-0.50,-0.35
546,2,0.31,1.38
546,3,4.82,3.67
546,4,3.37,0.79
546,5,0.98,0.90
546,6,0.94,0.63
546,7,0.77,0.68
547,1,-0.10,0.28
547,2,2.70,2.25
547,3,-0.01,0.21
547,4,-0.62,-0.74
547,5,-0.09,0.62
547,6,-0.16,0.21
547,7,-0.28,-0.13
548,1,0,-0.17
548,2,5.68,1.06
548,3,-0.84,-0.37
548,4,-3.08,-0.47
548,5,-0.84,-0.25
548,6,-0.44,-0.32
548,7,-1.24,-0.31
549,1,-0.63,-0.20
549,2,-0.60,-0.14
549,3,-0.63,-0.21
549,4,-0.72,-0.19
549,5,-0.55,-0.11
549,6,-0.47,0.23
549,7,-0.39,1.27
550,1,1.06,2.15
550,2,0.05,-0.10
550,3,-0.55,-0.23
550,4,-1.14,-0.24
550,5,-0.95,-0.46
550,6,-0.94,-0.60
550,7,-0.73,-0.44
551,1,0,0
551,2,-0.70,-0.20
551,3,-0.76,-0.27
551,4,-1.14,0.20
551,5,-0.70,0.16
551,6,-0.77,0.27
551,7,-0.79,-0.49
552,1,-0.35,-0.33
552,2,-1.00,-0.26
552,3,1.31,-0.27
552,4,0.60,-0.35
552,5,1.01,-0.41
552,6,1.81,-0.38
552,7,2.64,-0.29
553,1,0,-0.33
553,2,-0.56,-0.25
553,3,-0.10,-0.29
553,4,-0.17,-0.37
553,5,-0.05,-0.45
553,6,0.37,-0.54
553,7,0.53,-0.58
554,1,-0.41,-0.20
554,2,-1.00,-0.33
554,3,-0.89,-0.21
554,4,-0.78,-0.22
554,5,-0.88,-0.30
554,6,-0.93,-0.74
554,7,-0.97,-0.97
555,1,0,-0.35
555,2,0,-0.22
555,3,-0.76,-1.07
555,4,-0.35,-0.99
555,5,0.97,-0.11
555,6,0.20,-0.34
555,7,0.44,-0.44
556,1,-0.71,-0.46
556,2,-0.63,-0.23
556,3,-0.70,-0.24
556,4,-0.63,-0.26
556,5,-0.62,-0.38
556,6,-0.72,-0.48
556,7,-0.79,-0.43
557,1,-0.41,-0.20
557,2,-0.93,-0.24
557,3,-0.75,-0.32
557,4,-0.57,-0.33
557,5,-0.54,-0.38
557,6,-0.53,-0.36
557,7,-0.29,-0.21
558,1,-0.38,-0.29
558,2,0.11,-0.13
558,3,0.05,-0.07
558,4,-0.12,-0.03
558,5,0.05,0.22
558,6,0.93,0.77
558,7,1.66,1.07
559,1,-0.56,-0.46
559,2,-0.57,-0.26
559,3,-0.80,-0.24
559,4,-0.79,-0.26
559,5,-0.75,-0.25
559,6,-0.68,-0.43
559,7,-0.64,-0.45
560,1,-0.70,-0.36
560,2,-0.31,-0.31
560,3,0.96,-0.17
560,4,3.06,0.57
560,5,0.36,0.05
560,6,-0.91,-0.74
560,7,-0.57,-0.48
561,1,-0.45,-0.25
561,2,-0.46,-0.39
561,3,-0.41,-0.07
561,4,-0.86,-0.35
561,5,-0.59,-0.23
561,6,-0.59,-0.03
561,7,-0.56,-0.14
562,1,-0.64,-0.20
562,2,-1.91,-0.24
562,3,0.87,0.12
562,4,6.62,0.76
562,5,-0.23,-0.19
562,6,-0.94,-0.09
562,7,-0.77,-0.23
563,1,0,-0.31
563,2,0,0
563,3,0,-0.40
563,4,0,0
563,5,0,0
563,6,0,0
563,7,0,0
564,1,-0.88,-0.50
564,2,-0.51,-0.48
564,3,-0.76,-0.24
564,4,-0.91,-0.24
564,5,-0.54,-0.43
564,6,-0.99,-0.70
564,7,-0.81,-0.58
565,1,0,-0.20
565,2,0.11,-0.12
565,3,-0.46,-0.20
565,4,-0.58,-0.22
565,5,-0.78,-0.31
565,6,-0.70,-0.58
565,7,-0.62,-0.73
566,1,0,-0.20
566,2,-0.71,-0.24
566,3,-0.98,-0.33
566,4,-0.84,-0.39
566,5,-0.99,-0.53
566,6,-1.10,-0.49
566,7,-1.28,-0.45
567,1,0,-0.20
567,2,9.06,0.45
567,3,-0.48,-0.20
567,4,-0.46,-0.21
567,5,0.05,-0.17
567,6,-0.01,0.34
567,7,-0.29,0.27
569,1,0,-0.28
569,2,0,-0.28
569,3,-0.04,-0.02
569,4,-1.15,-1.09
569,5,-1.22,-1.24
569,6,-0.21,-0.44
569,7,-0.81,-0.55
570,1,0.05,1.15
570,2,0,0
570,3,-0.05,1.02
570,4,0.45,1.85
570,5,1.22,3.03
570,6,1.85,3.95
570,7,2.73,5.07
571,1,0,-0.31
571,2,0,-0.41
571,3,0,-0.40
571,4,0,0
571,5,0,0
571,6,0,0
571,7,0,0
572,1,0,-0.44
572,2,0,-0.41
572,3,0,-0.40
572,4,0,0
572,5,0,0
572,6,0,0
572,7,0,0
573,1,0,0
573,2,-0.71,-0.30
573,3,-0.65,-0.24
573,4,-0.53,-0.57
573,5,-0.65,-0.38
573,6,-0.60,-0.46
573,7,-0.58,-0.41
574,1,0.28,0
574,2,-0.48,0
574,3,-1.31,0
574,4,-0.83,0
574,5,-0.29,0
574,6,-0.47,0
574,7,-0.83,0
575,1,0,0
575,2,0,0
575,3,-0.70,-0.70
575,4,-3.90,-3.90
575,5,-1.11,-1.11
575,6,-0.91,-0.91
575,7,-1.13,-1.13
576,1,0,0
576,2,0,2.46
576,3,-0.61,-0.51
576,4,-1.50,-0.82
576,5,0.49,-0.47
576,6,1.37,-0.17
576,7,0.59,-0.41
577,1,0,-0.18
577,2,0,-0.41
577,3,0,0
577,4,0,0
577,5,0,0
577,6,0,0
577,7,0,0
578,1,0,-0.25
578,2,-0.50,-0.39
578,3,-0.02,-0.46
578,4,-0.16,-0.51
578,5,-0.95,-0.47
578,6,-1.14,-0.86
578,7,-0.24,-0.53
579,1,-0.55,-0.56
579,2,0.63,3.76
579,3,-0.68,-0.43
579,4,-0.67,-0.40
579,5,-1.03,-0.47
579,6,-1.46,-1.15
579,7,-1.20,-1.36
580,1,-0.64,-0.33
580,2,-1.35,-0.25
580,3,-0.66,-0.29
580,4,-0.84,-0.36
580,5,-1.18,-0.44
580,6,-0.68,-0.37
580,7,-0.52,-0.43
581,1,0,0
581,2,0,-0.20
581,3,-0.83,-0.27
581,4,-1.10,-0.32
581,5,-0.99,-0.36
581,6,-1.22,-0.66
581,7,-0.58,-0.37
582,1,0,-0.20
582,2,0,-0.32
582,3,-0.79,-0.70
582,4,-0.52,-0.61
582,5,-0.37,-0.43
582,6,-1.04,-0.72
582,7,-1.32,-0.60
583,1,0.19,-0.40
583,2,-0.61,-0.47
583,3,3.90,2.80
583,4,0.83,1.81
583,5,-0.43,0.07
583,6,-0.60,-0.23
583,7,-0.92,-0.77
584,1,-0.70,-0.20
584,2,-0.53,-0.04
584,3,-0.52,-0.05
584,4,-0.50,-0.53
584,5,-0.58,0.19
584,6,-0.49,0.06
584,7,-0.43,-0.33
585,1,-0.14,-0.12
585,2,0.01,-0.08
585,3,-0.34,-0.15
585,4,-0.12,0.17
585,5,-0.19,0.19
585,6,-0.23,-0.03
585,7,0.01,0.13
586,1,-0.19,-0.22
586,2,-0.61,-0.41
586,3,0.08,0.59
586,4,1.02,1.31
586,5,0.46,1.13
586,6,-0.01,0.23
586,7,-0.16,-0.12
587,1,-0.59,-0.13
587,2,-0.28,1.45
587,3,-1.12,-0.40
587,4,-0.85,-0.27
587,5,-0.90,-0.28
587,6,-1.29,-0.66
587,7,-1.56,-1.19
588,1,-0.45,0.29
588,2,-0.20,0.29
588,3,-0.70,-0.48
588,4,-0.70,-0.43
588,5,-0.67,-0.49
588,6,-0.27,0.20
588,7,0.18,0.71
589,1,-0.50,-0.46
589,2,-0.41,-0.22
589,3,-0.42,-0.20
589,4,-0.41,-0.24
589,5,-0.50,-0.36
589,6,-0.07,-0.11
589,7,-0.10,-0.11
590,1,6.94,1.16
590,2,-0.62,-0.23
590,3,-0.16,-0.16
590,4,-0.62,-0.40
590,5,0.17,-0.15
590,6,2.63,1.08
590,7,1.88,1.62
591,1,0,-0.20
591,2,-0.50,-0.24
591,3,-0.45,-0.30
591,4,-0.15,-0.34
591,5,-1.56,-0.47
591,6,-2.99,-0.44
591,7,-2.64,-0.49
592,1,-0.36,0
592,2,-0.38,-0.20
592,3,-0.41,2.30
592,4,0.93,2.20
592,5,7.37,24.68
592,6,0.53,6.83
592,7,1.97,10.02
593,1,-0.41,-0.33
593,2,-0.79,-0.26
593,3,-0.86,-0.29
593,4,-1.25,-0.37
593,5,-0.90,-0.45
593,6,-0.78,-0.55
593,7,-0.17,-0.53
594,1,0,-0.50
594,2,-0.44,0
594,3,0.06,-0.41
594,4,-0.49,-0.56
594,5,1.80,-0.45
594,6,1.78,-0.28
594,7,2.09,-0.22
595,1,-0.78,-0.50
595,2,-0.45,0
595,3,-0.66,-0.42
595,4,-0.28,-0.26
595,5,-0.48,-0.41
595,6,-0.10,-0.22
595,7,1.11,0.22
596,1,-1.00,-0.46
596,2,0.66,-0.22
596,3,-0.24,-0.20
596,4,0.43,-0.23
596,5,-1.34,-0.31
596,6,-0.75,-0.35
596,7,0.73,-0.32
597,1,-0.43,-0.48
597,2,-0.85,-0.57
597,3,-0.55,-0.87
597,4,-0.21,-0.08
597,5,-0.39,-0.14
597,6,-0.79,-0.70
597,7,-0.46,-0.63
598,1,-0.58,-0.45
598,2,11.76,0.65
598,3,-0.71,-0.85
598,4,0.93,0.21
598,5,-0.48,-0.55
598,6,0.17,-0.50
598,7,0.01,-0.69
599,1,-0.47,-0.45
599,2,2.68,2.94
599,3,1.57,-0.09
599,4,0.09,0.13
599,5,2.14,1.55
599,6,4.24,1.90
599,7,4.09,2.48
600,1,11.38,3.26
600,2,2.22,1.78
600,3,2.27,2.64
600,4,3.75,3.13
600,5,16.12,14.17
600,6,12.93,12.18
600,7,17.94,9.58
601,1,0.13,0.30
601,2,-0.83,-0.60
601,3,-0.78,-0.46
601,4,-0.86,-0.46
601,5,-0.82,-0.60
601,6,-0.83,-0.68
601,7,-0.66,-0.46
602,1,-0.58,-0.20
602,2,-0.57,-0.31
602,3,-0.70,-0.22
602,4,-1.11,-0.22
602,5,-0.16,-0.22
602,6,0.03,-0.06
602,7,-0.20,-0.12
603,1,-0.50,-0.50
603,2,-0.93,-0.50
603,3,-0.52,-0.17
603,4,-2.39,-0.24
603,5,-1.99,-0.49
603,6,-1.56,-0.68
603,7,-1.37,-0.68
604,1,0,0
604,2,0,0
604,3,-0.86,-0.51
604,4,0.69,2.05
604,5,1.21,1.80
604,6,-0.66,-0.51
604,7,-0.70,-0.55
605,1,0,0
605,2,0,0
605,3,-0.61,-0.51
605,4,-1.10,-0.76
605,5,-0.63,-0.64
605,6,-0.58,-0.55
605,7,-0.53,-0.55
606,1,-0.70,-0.28
606,2,-0.46,-0.28
606,3,-0.58,-0.59
606,4,-0.36,-0.94
606,5,-0.60,-1.26
606,6,-0.52,-0.57
606,7,-0.68,-0.67
607,1,0.19,0.14
607,2,-0.76,-0.44
607,3,0.73,-0.40
607,4,-0.36,-0.49
607,5,-0.61,-0.37
607,6,-0.37,-0.12
607,7,-0.59,-0.18
608,1,0,-0.35
608,2,-0.58,-0.60
608,3,-0.30,-0.66
608,4,-0.90,-0.86
608,5,0.11,-0.72
608,6,-0.33,-0.76
608,7,-0.58,-0.88
609,1,-0.35,-0.25
609,2,-0.47,-0.26
609,3,-1.81,-0.24
609,4,-1.41,-0.28
609,5,-1.29,-0.50
609,6,-1.23,-0.51
609,7,-1.48,-0.62
610,1,2.56,2.41
610,2,-0.76,-0.47
610,3,-0.97,-0.94
610,4,-0.82,-1.02
610,5,-0.64,-1.24
610,6,-0.42,-1.17
610,7,0.11,-0.38
611,1,5.31,-0.03
611,2,-0.14,-0.39
611,3,-0.06,-0.42
611,4,-0.90,-0.64
611,5,-0.45,-0.40
611,6,-0.19,0.18
611,7,-0.06,0.35
612,1,-0.59,-0.24
612,2,0.63,-0.37
612,3,0.76,0.05
612,4,0.65,-0.09
612,5,4.05,0.97
612,6,9.51,1.93
612,7,15.56,2.35
613,1,-1.00,-1.00
613,2,-2.73,0
613,3,-6.03,67.00
613,4,1.70,69.50
613,5,-0.06,31.55
613,6,1.29,25.41
613,7,0.76,40.22
614,1,-0.58,-0.50
614,2,-1.64,-0.57
614,3,-1.33,-0.23
614,4,-1.68,-0.23
614,5,-1.67,-0.30
614,6,0.88,-0.20
614,7,1.32,-0.17
615,1,-0.64,-0.44
615,2,-1.58,-0.71
615,3,-0.97,-0.47
615,4,-0.10,0.55
615,5,-0.18,0.50
615,6,-0.14,0.42
615,7,-0.28,-0.08
616,1,-0.68,-0.44
616,2,-0.57,-0.82
616,3,-0.62,-0.83
616,4,-0.54,-0.79
616,5,-0.95,-0.81
616,6,-0.69,-0.62
616,7,-0.24,-0.55
617,1,2.61,1.29
617,2,4.45,1.07
617,3,1.82,0.96
617,4,0.98,1.37
617,5,2.00,3.97
617,6,4.96,7.89
617,7,6.29,7.78
618,1,-0.55,-0.50
618,2,0,0
618,3,-0.34,-0.34
618,4,-0.82,-0.55
618,5,-0.27,-0.45
618,6,-0.68,-0.45
618,7,-1.72,-0.54
619,1,5.00,0.72
619,2,-0.58,0
619,3,-0.71,-0.33
619,4,-0.87,-0.40
619,5,-0.75,-0.30
619,6,-0.06,0.05
619,7,0.63,0.22
620,1,-0.58,-0.25
620,2,-0.54,-0.27
620,3,-0.53,0.26
620,4,-1.53,0.07
620,5,-0.90,-0.25
620,6,-1.00,0.18
620,7,-0.83,0.20
621,1,0,-0.36
621,2,-0.55,-0.56
621,3,-0.64,-0.47
621,4,0.89,0.98
621,5,-0.05,-0.19
621,6,0.81,0.25
621,7,0.92,0.60
622,1,-0.35,-0.50
622,2,-0.44,0
622,3,-1.06,-0.50
622,4,-0.30,-0.57
622,5,-0.79,-0.59
622,6,-0.78,-0.64
622,7,-0.55,-0.51
623,1,-0.52,-0.24
623,2,0.24,0.33
623,3,-0.66,-0.32
623,4,-0.66,-0.57
623,5,-0.43,-0.44
623,6,-0.46,-0.42
623,7,-0.46,-0.38
624,1,-0.50,-0.42
624,2,-0.56,-0.60
624,3,0.13,0.88
624,4,0.03,0.04
624,5,-0.34,-0.20
624,6,-0.31,-0.19
624,7,-0.23,-0.25
625,1,-0.81,-0.29
625,2,-0.61,-0.16
625,3,-0.57,-0.10
625,4,-0.51,-0.02
625,5,-0.40,0.37
625,6,-0.43,0.24
625,7,-0.46,0.15
626,1,-0.35,-0.35
626,2,-0.43,-0.22
626,3,-0.66,-0.49
626,4,-0.50,0.10
626,5,-0.57,-0.30
626,6,0.41,0.39
626,7,1.65,0.52
627,1,13.05,13.08
627,2,0,-0.02
627,3,-0.38,-0.49
627,4,2.30,2.07
627,5,14.32,16.60
627,6,9.83,14.13
627,7,11.40,13.14
628,1,-0.45,-0.20
628,2,-0.33,-0.07
628,3,-0.42,-0.20
628,4,-0.47,-0.29
628,5,-0.44,-0.22
628,6,-0.48,-0.25
628,7,-0.55,-0.35
629,1,-0.50,-0.20
629,2,-0.70,-0.30
629,3,-0.08,-0.21
629,4,-0.50,-0.21
629,5,-0.49,-0.23
629,6,-1.42,-0.31
629,7,-2.05,-0.44
630,1,-0.45,-0.20
630,2,-0.51,-0.24
630,3,-0.52,-0.31
630,4,-0.42,-0.16
630,5,-0.40,-0.25
630,6,-0.34,-0.09
630,7,-0.50,-0.25
631,1,28.17,1.66
631,2,8.22,-0.17
631,3,1.84,-0.21
631,4,1.59,-0.22
631,5,4.08,0.27
631,6,3.27,0.91
631,7,2.39,1.37
632,1,1.74,0.67
632,2,0,-0.22
632,3,0.06,0.52
632,4,5.02,1.70
632,5,2.04,0.45
632,6,1.23,0.45
632,7,1.76,0.63
633,1,0.41,0.05
633,2,-0.68,-0.78
633,3,-0.81,-0.93
633,4,-0.77,-0.94
633,5,0.19,-0.26
633,6,-0.47,-0.44
633,7,-0.58,-0.53
634,1,-0.64,-0.41
634,2,-0.58,-0.43
634,3,-1.12,-0.26
634,4,-0.52,-0.44
634,5,-0.62,-0.38
634,6,-1.45,-0.51
634,7,-1.07,-0.54
635,1,-0.48,-0.42
635,2,-0.59,-0.60
635,3,-0.84,-1.10
635,4,-0.40,-0.44
635,5,-0.47,-0.34
635,6,-0.46,-0.39
635,7,-0.52,-0.44
636,1,-1.00,-0.50
636,2,-0.21,-0.40
636,3,-0.34,-0.22
636,4,0.86,-0.17
636,5,-0.68,-0.20
636,6,-1.60,-0.55
636,7,-1.23,-0.59
637,1,0,-0.44
637,2,-0.76,-0.78
637,3,-0.30,-0.20
637,4,-0.46,-0.44
637,5,-0.44,-0.49
637,6,-0.89,-0.61
637,7,-1.27,-0.67
638,1,-0.58,-0.20
638,2,-0.77,-0.32
638,3,-0.73,-0.18
638,4,0.73,0.38
638,5,-0.65,-0.30
638,6,-0.62,-0.15
638,7,-0.40,0.33
639,1,-0.70,-0.24
639,2,-0.25,-0.08
639,3,1.21,0.52
639,4,0.98,0.03
639,5,-0.84,-0.23
639,6,-0.44,0.08
639,7,-0.58,0.18
640,1,0,0
640,2,57.10,24.23
640,3,5.05,3.68
640,4,0.21,0.03
640,5,14.21,5.27
640,6,17.71,4.43
640,7,16.41,7.14
641,1,-0.31,-0.06
641,2,-0.29,-0.02
641,3,-0.15,0.28
641,4,-0.14,0.30
641,5,0.03,0.67
641,6,0.52,1.49
641,7,0.81,1.89
642,1,-0.50,-0.20
642,2,-0.52,-0.15
642,3,-0.59,-0.24
642,4,0.40,0.02
642,5,0.71,-0.10
642,6,-0.11,-0.06
642,7,-0.20,0.01
643,1,-0.47,-0.29
643,2,-0.32,-0.25
643,3,-0.26,-0.26
643,4,-0.36,-0.33
643,5,-0.55,-0.42
643,6,-0.99,-0.51
643,7,-1.17,-0.58
644,1,0,-0.25
644,2,-0.69,-0.39
644,3,-2.57,-0.66
644,4,-0.91,-0.74
644,5,-0.57,-0.08
644,6,-0.38,0.71
644,7,-0.36,0.15
645,1,-0.64,-0.44
645,2,-0.93,-0.82
645,3,-0.97,-1.05
645,4,-1.15,-1.23
645,5,-1.57,-0.81
645,6,-0.55,-0.56
645,7,-0.56,-0.66
646,1,0,-0.20
646,2,-0.70,-0.24
646,3,-0.11,-0.25
646,4,-0.45,-0.32
646,5,-0.35,-0.20
646,6,-0.45,-0.17
646,7,-0.40,-0.16
647,1,-0.56,-0.56
647,2,-0.88,-0.75
647,3,-0.66,-0.43
647,4,-0.51,-0.32
647,5,-0.17,0.35
647,6,0.04,0.58
647,7,-0.17,-0.05
648,1,0,0
648,2,-0.63,-0.30
648,3,-0.52,-0.44
648,4,-0.47,-0.35
648,5,-0.44,0.23
648,6,-0.52,0.01
648,7,-0.44,0.26
649,1,-0.70,-0.56
649,2,-0.10,-0.49
649,3,-0.60,-0.38
649,4,0.94,0.01
649,5,0.39,-0.07
649,6,1.60,0.15
649,7,0.34,-0.27
650,1,-0.36,-0.36
650,2,0.30,0.66
650,3,-0.12,2.31
650,4,-0.28,0.09
650,5,-0.04,0.40
650,6,0.03,0.15
650,7,-0.21,-0.18
651,1,-0.58,-0.35
651,2,0,-0.60
651,3,-1.26,-0.86
651,4,-0.64,-0.77
651,5,-2.01,-0.87
651,6,-1.50,-0.80
651,7,-1.54,-0.82
652,1,-0.72,-0.45
652,2,-0.54,-0.48
652,3,-0.03,-0.36
652,4,-0.68,-0.60
652,5,-0.65,-0.60
652,6,-0.54,-0.63
652,7,-0.81,-0.92
653,1,0.87,1.27
653,2,2.04,2.54
653,3,-0.29,-0.58
653,4,0.19,0.03
653,5,-0.15,0.13
653,6,0.39,0.50
653,7,0.06,0.60
654,1,-0.65,-0.89
654,2,1.62,-0.11
654,3,-0.34,0.17
654,4,-0.73,-0.75
654,5,-1.00,-0.99
654,6,1.25,0.13
654,7,1.47,0.91
655,1,-0.50,-0.46
655,2,-0.94,-0.26
655,3,-0.69,-0.19
655,4,-1.09,-0.24
655,5,-1.18,-0.37
655,6,-0.99,-0.49
655,7,-1.18,-0.50
656,1,0,-0.20
656,2,-0.07,-0.21
656,3,9.67,0.08
656,4,14.07,0.32
656,5,2.16,-0.00
656,6,0.19,-0.14
656,7,-0.27,-0.23
657,1,-0.48,-0.24
657,2,19.36,2.98
657,3,3.00,0.80
657,4,-0.37,-0.21
657,5,0.11,-0.23
657,6,0.96,0.17
657,7,1.04,0.63
658,1,0,-0.36
658,2,-0.46,-0.56
658,3,-0.86,-0.47
658,4,-1.71,-0.56
658,5,-1.16,-0.48
658,6,0.89,0.09
658,7,0.56,0.20
659,1,0,-0.20
659,2,-0.45,-0.32
659,3,-1.36,-0.76
659,4,-1.22,-0.91
659,5,-0.99,-0.50
659,6,-1.32,-0.51
659,7,-0.75,-0.42
660,1,0,-0.40
660,2,0,0
660,3,0,-0.40
660,4,0,-0.33
660,5,0,-0.32
660,6,0,-0.66
660,7,0,-0.61
661,1,0.00,0.34
661,2,0.15,-0.29
661,3,0.62,-0.19
661,4,1.51,-0.18
661,5,1.38,-0.18
661,6,4.65,0.24
661,7,5.59,0.58
662,1,-0.41,-0.36
662,2,-0.58,-0.56
662,3,-0.65,-0.23
662,4,0.48,1.21
662,5,-0.45,-0.17
662,6,-0.49,-0.08
662,7,-0.49,-0.21
663,1,-0.71,-0.44
663,2,-1.04,-0.68
663,3,-1.54,-0.76
663,4,-2.83,-0.79
663,5,-2.08,-0.53
663,6,-0.81,-0.53
663,7,-0.79,-0.50
664,1,0,-0.25
664,2,-0.45,-0.39
664,3,-0.64,-0.57
664,4,-0.87,-0.69
664,5,-0.11,-0.31
664,6,1.18,-0.02
664,7,0.90,-0.12
665,1,-0.82,-0.24
665,2,-0.76,-0.21
665,3,-0.10,-0.02
665,4,0.07,0.16
665,5,0.00,-0.09
665,6,-1.17,-0.51
665,7,-1.31,-0.55
666,1,-0.77,-0.20
666,2,-1.02,-0.25
666,3,-0.72,-0.17
666,4,-0.75,-0.15
666,5,-0.56,-0.03
666,6,-0.58,-0.03
666,7,-0.74,-0.32
667,1,27.60,0.72
667,2,-0.96,-0.25
667,3,-0.85,-0.28
667,4,-0.58,-0.35
667,5,-0.47,-0.37
667,6,0.41,-0.07
667,7,1.54,0.31
668,1,-0.41,-0.45
668,2,-0.53,-0.48
668,3,0.83,0.06
668,4,0.79,1.02
668,5,0.09,0.40
668,6,-0.35,-0.24
668,7,-0.48,-0.57
669,1,0,-0.24
669,2,1.53,-0.07
669,3,-0.71,-0.23
669,4,-0.46,-0.22
669,5,0.11,-0.09
669,6,-0.61,-0.33
669,7,-0.64,-0.51
670,1,-0.46,-0.20
670,2,-0.45,-0.32
670,3,-0.91,-0.73
670,4,-0.38,-0.00
670,5,-0.84,-0.50
670,6,-0.92,-0.32
670,7,-0.92,-0.27
671,1,-0.72,-0.36
671,2,-0.60,-0.31
671,3,-0.45,-0.57
671,4,-0.44,-0.16
671,5,-0.39,0.18
671,6,-0.27,0.27
671,7,-0.36,0.06
672,1,-0.59,-0.25
672,2,-0.45,-0.23
672,3,-0.45,-0.22
672,4,-0.52,-0.29
672,5,-0.52,-0.31
672,6,-0.40,-0.11
672,7,-0.21,0.24
673,1,0,-0.20
673,2,-0.38,-0.24
673,3,0.22,-0.28
673,4,-0.47,-0.37
673,5,0.28,-0.36
673,6,0.22,-0.25
673,7,0.40,-0.19
674,1,0,-0.41
674,2,-0.67,-0.38
674,3,-0.59,-0.63
674,4,-0.10,-0.59
674,5,-0.60,-0.75
674,6,-0.45,-0.74
674,7,-0.44,-0.57
675,1,-0.41,-0.20
675,2,-0.51,-0.24
675,3,-0.45,-0.31
675,4,-0.51,-0.40
675,5,-0.40,-0.23
