id,timeid,z_neighbour,z_state
675,6,-0.34,-0.18
675,7,-0.29,-0.19
676,1,0,-0.28
676,2,0,-0.28
676,3,-0.54,-0.59
676,4,-0.05,0.42
676,5,-0.42,0.73
676,6,-0.46,-0.48
676,7,-0.47,-0.61
677,1,-0.69,-0.20
677,2,-0.73,-0.24
677,3,-0.65,-0.33
677,4,-0.57,-0.39
677,5,-0.64,-0.53
677,6,-0.52,-0.43
677,7,-0.50,-0.39
678,1,-0.70,-0.40
678,2,0,0
678,3,-0.70,-0.40
678,4,-1.69,-1.21
678,5,-0.79,-0.49
678,6,-0.87,-0.62
678,7,-0.82,-0.68
680,1,0,-0.20
680,2,0,-0.24
680,3,-1.44,-0.32
680,4,-0.43,-0.37
680,5,-0.35,-0.49
680,6,1.95,-0.19
680,7,2.20,-0.00
681,1,6.56,8.43
681,2,-0.68,-0.59
681,3,-0.34,-0.01
681,4,-0.86,-0.61
681,5,-0.84,-0.54
681,6,-0.88,-0.75
681,7,-1.12,-0.99
682,1,-0.60,-0.24
682,2,-0.33,-0.43
682,3,-0.73,-0.65
682,4,-0.17,-0.43
682,5,0.27,-0.06
682,6,0.46,0.10
682,7,0.89,0.16
683,1,-0.50,-0.20
683,2,-0.55,-0.20
683,3,-0.58,-0.32
683,4,-0.49,-0.24
683,5,0.70,-0.17
683,6,-1.14,-0.43
683,7,-1.52,-0.48
684,1,0.00,-0.05
684,2,-0.32,-0.01
684,3,-0.88,-0.65
684,4,-2.03,-0.46
684,5,-2.10,-0.51
684,6,-1.27,-0.55
684,7,-1.26,-0.42
685,1,-1.00,-0.36
685,2,-0.65,-0.56
685,3,0.44,-0.29
685,4,-0.39,-1.06
685,5,-1.46,-0.57
685,6,-0.19,-0.55
685,7,-1.56,-0.82
686,1,0,-0.36
686,2,-0.71,-0.56
686,3,-2.79,-1.56
686,4,-1.45,-1.19
686,5,-1.45,-0.73
686,6,-3.68,-0.95
686,7,-2.71,-0.79
687,1,-0.44,-0.20
687,2,-0.46,-0.22
687,3,-0.60,-0.31
687,4,-0.62,-0.19
687,5,-0.68,-0.31
687,6,-0.58,-0.35
687,7,-0.68,-0.38
688,1,0,0
688,2,0,-0.20
688,3,0,-0.27
688,4,-0.96,-0.45
688,5,-1.25,-0.35
688,6,-1.44,-0.69
688,7,-0.91,-0.58
689,1,-0.41,-0.33
689,2,-0.61,-0.68
689,3,-0.41,-0.50
689,4,-0.41,-0.48
689,5,-0.54,-0.34
689,6,-0.75,-0.66
689,7,-0.56,-0.51
690,1,-0.85,-0.42
690,2,-0.50,-0.60
690,3,-0.60,-0.49
690,4,-0.47,-0.46
690,5,-0.48,-0.26
690,6,0.71,-0.10
690,7,2.17,0.05
691,1,2.83,0.12
691,2,-0.59,-0.24
691,3,-0.65,-0.32
691,4,-0.71,-0.33
691,5,-0.49,-0.10
691,6,-0.41,-0.09
691,7,0.03,0.29
692,1,0,-0.11
692,2,2.39,1.29
692,3,-0.00,0.60
692,4,1.09,2.04
692,5,0.50,0.23
692,6,-0.72,-0.50
692,7,-0.89,-0.59
693,1,0,-0.24
693,2,0.35,-0.35
693,3,-3.34,-0.61
693,4,-1.75,-0.70
693,5,-3.19,-0.73
693,6,-1.90,-0.57
693,7,-5.41,-0.60
694,1,0,0
694,2,0,-0.20
694,3,0,-0.27
694,4,-0.70,-0.45
694,5,-1.26,-0.34
694,6,-1.00,-0.59
694,7,-1.03,-0.64
695,1,0,-0.24
695,2,-0.90,-0.44
695,3,1.35,0.10
695,4,-0.23,-0.19
695,5,-0.35,-0.31
695,6,-0.42,-0.18
695,7,-0.60,-0.38
696,1,-0.50,-0.20
696,2,-1.05,-0.32
696,3,-0.63,-0.22
696,4,-0.56,-0.21
696,5,-0.82,-0.26
696,6,-0.08,-0.03
696,7,0.38,0.27
697,1,0,-0.20
697,2,0,-0.24
697,3,-0.55,-0.30
697,4,-0.87,-0.38
697,5,-0.73,-0.49
697,6,-1.62,-0.39
697,7,-2.07,-0.53
698,1,-0.63,-0.22
698,2,-0.61,-0.41
698,3,-0.40,-0.08
698,4,-0.17,0.25
698,5,-0.53,-0.28
698,6,0.22,0.33
698,7,-0.45,-0.25
699,1,0,-0.20
699,2,0.33,-0.13
699,3,-0.72,-0.49
699,4,6.70,5.49
699,5,-0.52,-0.55
699,6,-0.57,-0.54
699,7,-1.15,-0.58
700,1,-0.17,-0.29
700,2,-0.69,-0.26
700,3,-0.82,-0.29
700,4,-0.27,-0.36
700,5,-1.14,-0.47
700,6,-0.81,-0.60
700,7,-0.67,-0.65
701,1,0,-0.20
701,2,-0.50,-0.24
701,3,-1.03,-0.31
701,4,-0.89,-0.39
701,5,-0.95,-0.49
701,6,-0.80,-0.33
701,7,-1.49,-0.48
702,1,0,0
702,2,-0.58,-0.64
702,3,3.15,-0.09
702,4,13.91,11.85
702,5,-0.05,0.36
702,6,-0.47,-0.22
702,7,-0.59,-0.46
703,1,-0.63,-0.33
703,2,-0.55,-0.45
703,3,-0.84,-0.69
703,4,-0.84,-0.40
703,5,-0.77,0.80
703,6,-1.30,0.86
703,7,-1.31,1.04
704,1,-0.50,-0.41
704,2,-0.76,-0.43
704,3,-0.71,-0.28
704,4,0.37,0.17
704,5,-0.66,-0.27
704,6,-0.63,-0.62
704,7,-0.40,-0.54
705,1,0,0.71
705,2,-0.75,-0.68
705,3,-1.10,-0.49
705,4,1.59,-0.42
705,5,1.91,-0.58
705,6,0.19,-0.48
705,7,1.25,-0.06
706,1,0,-0.36
706,2,-0.50,-0.56
706,3,-0.76,-0.98
706,4,-1.13,-0.78
706,5,-0.92,-0.62
706,6,-0.29,-0.08
706,7,-0.53,-0.05
707,1,-0.50,-0.24
707,2,-0.29,-0.12
707,3,-0.90,-0.60
707,4,-0.84,-0.76
707,5,-0.56,-0.49
707,6,-0.47,-0.16
707,7,-0.49,-0.19
708,1,-0.60,-0.50
708,2,-0.88,-0.44
708,3,-0.94,-0.24
708,4,-0.82,-0.22
708,5,-0.91,-0.26
708,6,-1.41,-0.52
708,7,-1.91,-0.61
709,1,0,-0.17
709,2,-0.41,-0.52
709,3,0.94,-0.33
709,4,-0.22,-0.39
709,5,-0.17,-0.30
709,6,-0.46,-0.49
709,7,-0.43,-0.31
710,1,11.05,3.26
710,2,4.78,1.51
710,3,-1.09,-0.86
710,4,6.97,2.42
710,5,0.28,0.06
710,6,-2.09,-0.40
710,7,-2.45,-0.49
711,1,-0.60,-0.33
711,2,-0.10,1.44
711,3,-0.56,-0.21
711,4,-0.07,0.20
711,5,0.84,3.13
711,6,-0.10,3.32
711,7,-0.43,2.81
712,1,-0.78,-0.33
712,2,-0.38,-0.21
712,3,-0.13,-0.15
712,4,-0.11,-0.15
712,5,-0.23,-0.09
712,6,-0.32,0.00
712,7,-0.37,-0.04
713,1,0,-0.24
713,2,-0.91,-0.44
713,3,-1.01,-0.78
713,4,-1.11,-0.70
713,5,-0.15,-0.34
713,6,-0.11,-0.37
713,7,1.02,-0.35
714,1,0.12,-0.13
714,2,2.87,0.49
714,3,5.08,1.03
714,4,4.09,0.35
714,5,4.45,0.72
714,6,0.77,0.13
714,7,1.14,0.58
715,1,0,-0.17
715,2,0,-0.52
715,3,0.52,-0.35
715,4,0.62,0.00
715,5,0.82,-0.05
715,6,1.04,0.07
715,7,-0.64,-0.32
716,1,-0.99,-0.09
716,2,0,0
716,3,-1.07,-0.11
716,4,-0.95,0.21
716,5,-0.75,0.52
716,6,-0.86,0.43
716,7,-0.87,0.30
717,1,0,23.99
717,2,0,-0.41
717,3,0,-0.40
717,4,0,0
717,5,0,0
717,6,0,0
717,7,0,0
719,1,0,0
719,2,0,-0.30
719,3,-0.82,-0.44
719,4,-0.58,-0.80
719,5,-0.18,-0.36
719,6,-0.71,-0.48
719,7,-0.72,-0.42
720,1,-2.00,0
720,2,-3.00,0
720,3,0.38,0
720,4,10.54,0
720,5,-0.42,0
720,6,-1.05,0
720,7,-1.00,0
721,1,0,-0.17
721,2,-0.31,0.00
721,3,-0.77,-0.55
721,4,-0.55,-0.50
721,5,-0.55,-0.40
721,6,-1.01,-0.63
721,7,-0.56,-0.32
722,1,-0.50,0
722,2,0,0
722,3,-0.55,0
722,4,-0.42,1.59
722,5,-0.48,-0.10
722,6,-0.62,-0.32
722,7,-0.64,-0.49
723,1,0,0
723,2,-1.00,-0.64
723,3,-4.50,-0.54
723,4,-1.05,-0.17
723,5,-5.48,-0.87
723,6,-4.85,-0.70
723,7,6.27,-0.37
724,1,0,-0.58
724,2,0,-0.41
724,3,0,-0.40
724,4,0,0
724,5,0,0
724,6,0,0
724,7,0,0
725,1,0,0
725,2,-1.00,-0.30
725,3,0,0.15
725,4,1.50,0.95
725,5,-2.24,-0.37
725,6,-0.98,-0.49
725,7,-1.00,-0.47
726,1,0,0
726,2,-0.71,-0.30
726,3,-0.76,-0.44
726,4,-0.71,-0.80
726,5,-0.72,-0.40
726,6,-0.77,-0.52
726,7,-0.75,-0.46
727,1,-0.45,-0.45
727,2,-0.43,-0.59
727,3,1.57,-0.31
727,4,-0.31,-0.56
727,5,-1.71,-0.62
727,6,-0.56,-0.61
727,7,-0.46,-0.52
728,1,0,-0.89
728,2,0,-1.04
728,3,-0.56,-1.12
728,4,-0.88,-1.84
728,5,0.72,-0.69
728,6,1.96,-0.88
728,7,2.10,-0.81
729,1,5.40,7.96
729,2,0.49,1.21
729,3,0.97,1.36
729,4,1.19,1.29
729,5,6.72,9.21
729,6,9.97,9.50
729,7,8.66,3.24
730,1,0,-0.25
730,2,0,-0.39
730,3,-1.29,-0.63
730,4,-0.56,-0.69
730,5,-2.16,-0.47
730,6,-0.95,-0.75
730,7,-0.77,-0.57
731,1,-0.70,-0.35
731,2,-0.46,-0.22
731,3,-0.51,-1.07
731,4,-0.50,-1.06
731,5,-0.47,-0.42
731,6,-0.47,-0.29
731,7,-0.47,-0.46
732,1,-0.66,-0.24
732,2,-0.06,-0.39
732,3,-0.66,-0.19
732,4,-0.42,-0.29
732,5,-0.15,-0.32
732,6,-0.17,-0.21
732,7,-0.92,-0.44
733,1,0,-0.25
733,2,9.17,0.32
733,3,3.65,-0.20
733,4,0.32,-0.11
733,5,5.15,0.19
733,6,3.70,0.36
733,7,0.72,-0.26
734,1,0,-0.36
734,2,-0.58,-0.56
734,3,-0.35,-0.41
734,4,0.59,0.27
734,5,1.91,-0.35
734,6,-1.21,-0.40
734,7,-0.90,0.01
735,1,-0.50,-0.35
735,2,-0.52,-0.22
735,3,-0.71,-0.53
735,4,-0.94,-0.94
735,5,-1.33,-0.47
735,6,-0.96,-0.42
735,7,-0.19,-0.37
736,1,0,1.66
736,2,45.68,1.15
736,3,191.99,0.51
736,4,57.91,1.48
736,5,39.59,6.49
736,6,40.48,7.11
736,7,52.49,7.23
737,1,-0.62,-0.46
737,2,-0.42,-0.26
737,3,-0.42,-0.23
737,4,-0.40,-0.24
737,5,-0.38,-0.21
737,6,-0.63,-0.37
737,7,-0.78,-0.48
738,1,-0.50,-0.35
738,2,-0.52,-0.22
738,3,-0.91,-0.66
738,4,-1.02,-0.53
738,5,1.03,-0.12
738,6,-0.39,-0.28
738,7,-0.40,-0.29
739,1,-0.60,-0.20
739,2,0.17,0.58
739,3,-0.55,-0.09
739,4,-0.69,-0.22
739,5,-0.57,-0.21
739,6,-0.57,-0.16
739,7,-0.54,0.32
740,1,-0.40,-0.28
740,2,-0.40,-0.28
740,3,-0.47,-0.59
740,4,2.01,2.11
740,5,-0.60,-0.46
740,6,-0.43,-0.51
740,7,-0.33,-0.38
741,1,-0.45,-0.46
741,2,-0.48,-0.26
741,3,-0.52,-0.24
741,4,-0.62,-0.29
741,5,-0.61,-0.44
741,6,-0.79,-0.57
741,7,-0.83,-0.49
742,1,-0.71,-0.45
742,2,-1.16,-0.64
742,3,0.15,1.04
742,4,-0.75,-0.61
742,5,-0.92,-0.62
742,6,-1.99,-0.74
742,7,-1.66,-0.87
743,1,0,0
743,2,0,-0.20
743,3,0,-0.27
743,4,-0.83,-0.36
743,5,0.38,-0.16
743,6,-3.47,0.04
743,7,0.14,0.36
744,1,-0.70,-0.35
744,2,-0.58,-0.60
744,3,0.04,0.06
744,4,0.91,1.60
744,5,-0.50,-0.56
744,6,-0.33,-0.39
744,7,-0.28,-0.21
745,1,0,-0.28
745,2,0,-0.28
745,3,-1.12,-0.59
745,4,-1.79,-1.33
745,5,-1.28,-1.20
745,6,-0.70,-0.50
745,7,0.58,0.12
746,1,1.82,1.07
746,2,0.96,0.48
746,3,2.67,1.17
746,4,4.51,3.05
746,5,2.40,4.48
746,6,0.74,2.37
746,7,0.41,1.73
747,1,0,-0.36
747,2,1.51,0.06
747,3,-0.61,-0.23
747,4,-0.03,-0.21
747,5,0.62,-0.27
747,6,0.33,-0.15
747,7,-0.19,-0.19
748,1,-1.18,-0.50
748,2,-0.17,-0.06
748,3,-0.33,-0.21
748,4,-0.33,-0.19
748,5,-0.24,-0.06
748,6,2.43,0.52
748,7,1.51,-0.15
749,1,-0.55,-0.50
749,2,-0.45,0.06
749,3,-0.36,0.17
749,4,-0.38,0.15
749,5,-0.29,0.64
749,6,-0.67,1.19
749,7,-0.94,0.63
750,1,-0.37,-0.33
750,2,-1.12,-0.57
750,3,-0.74,-0.31
750,4,-1.54,-0.61
750,5,0.13,7.05
750,6,4.29,5.41
750,7,23.65,4.22
751,1,-0.70,-0.50
751,2,-0.11,-0.23
751,3,-0.06,-0.24
751,4,1.39,-0.20
751,5,0.40,-0.37
751,6,-0.19,-0.51
751,7,0.86,-0.24
752,1,-0.66,-0.36
752,2,-0.30,-0.27
752,3,0.49,-0.16
752,4,3.12,-0.14
752,5,0.78,0.16
752,6,0.42,0.01
752,7,-0.34,-0.43
753,1,-0.50,-0.28
753,2,-0.50,-0.28
753,3,-0.33,-0.21
753,4,-0.43,-0.45
753,5,1.18,1.71
753,6,0.08,0.82
753,7,0.24,1.03
754,1,-0.39,-0.36
754,2,-0.62,-0.57
754,3,-0.45,-0.39
754,4,0.42,1.36
754,5,-0.92,-0.35
754,6,-1.13,-0.32
754,7,-0.77,-0.14
755,1,0,-0.20
755,2,0,-0.23
755,3,-0.39,-0.31
755,4,-0.41,-0.33
755,5,-0.41,-0.08
755,6,-0.91,-0.49
755,7,-1.07,-0.46
756,1,0,-0.17
756,2,-0.36,-0.52
756,3,5.41,-0.04
756,4,0.99,-0.24
756,5,2.02,-0.05
756,6,1.17,0.40
756,7,-0.58,-0.31
757,1,0,0
757,2,0,-0.20
757,3,-0.93,-0.27
757,4,-1.58,-0.27
757,5,-1.08,-0.12
757,6,-0.94,-0.09
757,7,-0.42,0.48
758,1,-0.59,-0.50
758,2,0.67,0.02
758,3,-0.63,-0.23
758,4,0.39,-0.17
758,5,0.41,-0.14
758,6,0.51,-0.21
758,7,0.08,-0.28
759,1,9.43,3.08
759,2,2.91,-0.08
759,3,3.81,-0.12
759,4,0.90,-0.18
759,5,0.26,-0.07
759,6,0.12,-0.01
759,7,0.01,-0.15
760,1,-0.57,-0.36
760,2,1.09,0.74
760,3,-0.89,-0.24
760,4,-0.96,-0.24
760,5,-0.65,-0.44
760,6,-0.56,-0.55
760,7,-0.41,-0.36
761,1,0.30,-0.36
761,2,-0.34,-0.46
761,3,1.01,-0.10
761,4,1.56,-0.07
761,5,0.50,-0.02
761,6,0.41,-0.01
761,7,0.90,0.04
762,1,-0.80,-0.41
762,2,-0.15,0.37
762,3,-0.43,-0.37
762,4,-0.57,-0.68
762,5,-0.81,-0.79
762,6,-0.82,-0.70
762,7,-0.56,-0.51
763,1,0,0
763,2,0,0
763,3,0,-0.25
763,4,0.77,-0.33
763,5,0.51,-0.50
763,6,-0.54,-0.54
763,7,-0.45,-0.53
764,1,0.24,-0.13
764,2,-0.57,-0.55
764,3,-0.81,-0.82
764,4,-0.57,-0.59
764,5,-0.34,-0.27
764,6,-0.28,-0.26
764,7,0.24,-0.02
765,1,-0.69,-0.41
765,2,0.11,-0.40
765,3,3.41,1.20
765,4,0.02,-0.22
765,5,0.27,-0.18
765,6,1.04,-0.03
765,7,0.39,-0.26
766,1,0,-0.17
766,2,0,-0.52
766,3,1.47,-0.35
766,4,0.06,-0.20
766,5,-0.55,-0.28
766,6,-0.60,-0.41
766,7,-0.94,-0.31
767,1,-0.63,-0.35
767,2,-0.55,0.16
767,3,-0.53,0.33
767,4,-0.13,-0.07
767,5,0.14,1.65
767,6,0.22,1.51
767,7,1.46,1.95
768,1,-0.45,-0.44
768,2,2.68,-0.13
768,3,-0.27,-0.69
768,4,0.93,-0.26
768,5,0.41,-0.36
768,6,-0.27,-0.46
768,7,-0.31,-0.35
769,1,0.00,0.02
769,2,-0.73,-0.60
769,3,3.36,1.11
769,4,4.95,1.69
769,5,0.48,-0.05
769,6,1.19,-0.01
769,7,0.07,-0.09
770,1,-0.09,0.76
770,2,-0.25,0.38
770,3,0.21,1.42
770,4,-0.06,0.60
770,5,-0.38,-0.12
770,6,-0.28,-0.01
770,7,-0.33,-0.04
771,1,0,-0.28
771,2,0,-0.28
771,3,2.87,-0.02
771,4,1.23,1.17
771,5,0.30,0.38
771,6,0.84,-0.45
771,7,-0.07,-0.61
772,1,-0.45,-0.20
772,2,-0.48,-0.24
772,3,-0.51,-0.32
772,4,-0.65,-0.40
772,5,-0.57,-0.53
772,6,-0.70,-0.54
772,7,-0.73,-0.52
773,1,-0.88,-0.33
773,2,11.79,4.41
773,3,-2.45,-0.10
773,4,-0.93,0.18
773,5,-1.69,-0.38
773,6,-1.72,-0.41
773,7,-0.96,0.08
774,1,-0.58,-0.24
774,2,-0.97,-0.43
774,3,-0.98,-0.59
774,4,-0.75,-0.29
774,5,-0.73,-0.30
774,6,-0.72,-0.25
774,7,-0.68,-0.21
775,1,0,0
775,2,-1.00,-0.64
775,3,-1.04,-0.57
775,4,2.84,-0.45
775,5,-5.57,-1.98
775,6,-1.51,-0.72
775,7,-1.81,-0.53
776,1,0,0
776,2,0,-0.20
776,3,0,-0.27
776,4,-2.33,-0.45
776,5,-19.67,-0.36
776,6,-8.57,-0.77
776,7,-5.25,-0.63
777,1,0,0
777,2,0,-0.20
777,3,0,-0.27
777,4,-0.39,-0.36
777,5,0.24,-0.23
777,6,-0.18,-0.48
777,7,-0.04,-0.42
778,1,0,0
778,2,0,-0.20
778,3,0,-0.27
778,4,-0.69,-0.45
778,5,-0.42,-0.33
778,6,2.40,0.18
778,7,0.56,-0.05
779,1,-0.46,-0.35
779,2,0,-0.22
779,3,0.16,-0.05
779,4,-0.16,-0.62
779,5,0.22,-0.09
779,6,-0.27,-0.29
779,7,-0.60,-0.43
780,1,0,-0.50
780,2,0,0
780,3,1.42,-0.23
780,4,-0.73,-0.45
780,5,-0.56,-0.40
780,6,-2.21,-0.59
780,7,-1.58,-0.68
781,1,6.11,0.90
781,2,-0.38,-0.51
781,3,0.20,-0.15
781,4,-0.54,-0.40
781,5,0.11,-0.18
781,6,-0.77,-0.35
781,7,-0.37,-0.32
782,1,-0.45,-0.35
782,2,-0.45,-0.60
782,3,-0.42,-0.65
782,4,-0.65,-0.89
782,5,-0.26,-0.51
782,6,0.12,-0.28
782,7,-0.17,-0.43
783,1,0,1.43
783,2,14.02,0.34
783,3,25.44,0.22
783,4,27.13,0.41
783,5,12.52,1.02
783,6,11.11,1.41
783,7,14.43,1.87
784,1,-0.58,-0.36
784,2,-0.49,-0.39
784,3,-0.65,-0.54
784,4,-1.80,-0.72
784,5,-0.67,-0.01
784,6,-0.71,0.01
784,7,-0.97,-0.53
785,1,-0.55,-0.46
785,2,-0.58,-0.25
785,3,-0.63,-0.23
785,4,-0.66,-0.24
785,5,-0.67,-0.24
785,6,-0.63,-0.40
785,7,-0.65,-0.52
786,1,4.50,0.14
786,2,10.94,0.19
786,3,1.32,0.54
786,4,0.79,0.29
786,5,4.46,1.10
786,6,7.61,1.48
786,7,10.89,1.09
787,1,1.22,-0.36
787,2,-0.31,-0.32
787,3,-1.17,-0.23
787,4,-0.27,-0.11
787,5,-0.33,0.05
787,6,-0.65,0.03
787,7,-0.61,-0.11
788,1,-0.50,-0.20
788,2,-0.47,-0.16
788,3,-0.59,-0.30
788,4,-0.59,-0.34
788,5,-0.42,-0.14
788,6,-0.35,-0.05
788,7,-0.30,-0.04
789,1,-0.46,-0.42
789,2,1.04,1.22
789,3,-0.62,0.07
789,4,-0.65,-0.10
789,5,0.04,-0.07
789,6,-1.10,-0.26
789,7,-0.91,-0.36
790,1,-0.79,-0.20
790,2,1.75,0.14
790,3,-0.59,-0.16
790,4,-0.79,-0.22
790,5,-0.99,-0.27
790,6,-0.83,-0.67
790,7,-0.93,-0.95
791,1,7.00,-0.08
791,2,4.66,-0.01
791,3,0.53,-0.08
791,4,-0.97,-0.18
791,5,-0.41,-0.18
791,6,-1.14,-0.21
791,7,-0.80,-0.00
792,1,-0.52,-0.36
792,2,-0.04,-0.21
792,3,-0.31,-0.21
792,4,-0.52,-0.20
792,5,1.10,0.28
792,6,1.02,0.19
792,7,0.23,-0.37
793,1,5.20,2.00
793,2,0.21,-0.91
793,3,0.79,-0.63
793,4,0.48,-0.62
793,5,0.42,-0.24
793,6,0.91,0.67
793,7,0.36,-0.10
794,1,-0.58,-0.89
794,2,-0.76,-1.09
794,3,-0.25,-1.12
794,4,-0.09,-1.56
794,5,-0.05,-1.54
794,6,0.14,-1.24
794,7,0.34,-1.12
795,1,-0.50,-0.20
795,2,-0.62,-0.33
795,3,-0.51,-0.21
795,4,-0.52,-0.22
795,5,-0.51,-0.27
795,6,-0.50,-0.43
795,7,-0.48,-0.53
796,1,0,-0.20
796,2,-0.77,-0.33
796,3,-0.65,-0.22
796,4,0.54,-0.19
796,5,-0.20,-0.23
796,6,-0.43,-0.49
796,7,-0.43,-0.64
797,1,-0.50,-0.20
797,2,3.16,-0.04
797,3,7.35,-0.20
797,4,1.35,-0.17
797,5,2.19,0.02
797,6,1.73,0.60
797,7,0.85,0.37
798,1,-0.70,-0.33
798,2,-0.90,-0.26
798,3,-1.09,-0.30
798,4,-1.06,-0.38
798,5,-1.24,-0.47
798,6,-0.79,-0.61
798,7,-0.68,-0.59
799,1,-0.69,-0.33
799,2,-1.57,-0.26
799,3,-0.95,-0.30
799,4,-0.73,-0.37
799,5,-0.87,-0.45
799,6,-0.96,-0.57
799,7,-1.55,-0.64
800,1,-0.53,-0.48
800,2,-0.89,-0.83
800,3,-0.09,-0.54
800,4,-0.81,-2.01
800,5,-0.85,-1.38
800,6,-0.77,-1.11
800,7,-0.97,-1.41
801,1,-0.58,-0.36
801,2,-1.41,-0.56
801,3,-0.53,-0.89
801,4,0.94,-0.43
801,5,2.17,0.13
801,6,-0.26,-0.07
801,7,-1.64,0.00
802,1,0,-0.44
802,2,0,-0.41
802,3,0,-0.40
802,4,0,0
802,5,0,0
802,6,0,0
802,7,0,0
803,1,0,0
803,2,-0.57,-0.30
803,3,-0.31,0.15
803,4,0.23,0.72
803,5,-0.34,-0.23
803,6,1.54,0.89
803,7,10.44,0.14
804,1,-1.60,-0.89
804,2,-0.05,-0.39
804,3,-0.45,-0.82
804,4,0.62,0.15
804,5,0.73,0.44
804,6,0.97,0.63
804,7,0.97,1.06
805,1,0,0
805,2,-0.50,-0.30
805,3,-0.91,-0.44
805,4,-0.50,1.45
805,5,-0.77,-0.33
805,6,-0.64,-0.46
805,7,-0.60,-0.42
806,1,0,0
806,2,0,-0.20
806,3,-0.82,-0.27
806,4,-0.40,0.59
806,5,-0.65,-0.14
806,6,-0.33,1.30
806,7,3.03,0.81
807,1,0,-0.17
807,2,0,-0.52
807,3,-0.56,-0.52
807,4,-0.67,-0.43
807,5,-0.71,-0.41
807,6,-0.62,-0.62
807,7,-0.96,-0.32
808,1,0,0
808,2,-0.45,-0.30
808,3,-0.48,-0.24
808,4,-0.46,-0.80
808,5,-0.65,-0.38
808,6,-0.53,-0.36
808,7,-0.67,-0.37
809,1,0,0
809,2,0,-0.20
809,3,0,-0.27
809,4,5.31,-0.32
809,5,1.64,-0.22
809,6,0.76,-0.09
809,7,5.40,0.82
810,1,0,0
810,2,0,0
810,3,-0.75,-0.70
810,4,-0.70,-0.22
810,5,-0.75,-0.94
810,6,-0.77,-0.90
810,7,-0.67,-0.53
811,1,0,-0.20
811,2,-0.60,-0.32
811,3,-0.48,-0.41
811,4,-0.94,-0.46
811,5,-0.51,-0.19
811,6,-0.32,-0.07
811,7,-0.18,-0.06
812,1,0,0
812,2,0,-0.64
812,3,-0.78,-0.42
812,4,-0.68,-0.05
812,5,5.17,3.16
812,6,33.06,12.31
812,7,177.47,27.68
813,1,0,0
813,2,-0.58,0
813,3,-0.68,-0.51
813,4,-0.89,-0.55
813,5,-0.95,-0.77
813,6,-1.01,-0.53
813,7,-0.53,-0.54
814,1,-0.74,-0.89
814,2,-0.52,-0.30
814,3,-0.97,-0.67
814,4,-0.09,0.26
814,5,-0.65,-0.63
814,6,-1.26,-0.71
814,7,-0.22,-0.06
815,1,-0.66,-0.20
815,2,-0.85,-0.33
815,3,-0.72,-0.21
815,4,-0.72,-0.21
815,5,-0.85,-0.28
815,6,-1.37,-0.56
815,7,-1.14,-0.19
816,1,-0.58,-0.42
816,2,-1.00,-0.60
816,3,0.93,1.59
816,4,0.81,0.94
816,5,-0.35,-0.23
816,6,-0.48,-0.35
816,7,-0.11,-0.36
817,1,-0.50,-0.56
817,2,-0.53,-0.55
817,3,-0.83,-0.51
817,4,-0.80,-0.42
817,5,-1.26,-0.66
817,6,-0.60,-0.13
817,7,-0.38,0.06
818,1,0,-0.25
818,2,2.00,-0.22
818,3,0.18,-0.28
818,4,0.18,-0.36
818,5,0.03,-0.44
818,6,0.26,-0.52
818,7,0.12,-0.54
819,1,0,0
819,2,0,0
819,3,-0.51,-0.51
819,4,-0.64,-0.71
819,5,-0.56,-0.79
819,6,-0.13,-0.32
819,7,-0.33,-0.40
